"AUT","Test","Category","Expected","Actual","Description","Result","Value"
"ada62","good_printStrings.pika","lexical","how now brown cow
","","Unrecoverable compiler error or ASMEmu exception.","FAIL","0.0" FIXED
"ada62","good_stringConstant1.pika","lexical","now is the time for all good
","now is the time for all good
","","PASS","0.5681818181818182"
"ada62","good_precedence_add_add_floating.pika","precedence","20.2
11.3
21.3
20
14
11.3
21.5
17.7
22.8
17.1
22.6
10.5
16.3
17.6
21.9
21.4
17.3
9.7
15.2
17.3
16.1
8.8
17.3
14.3
16.1
23.7
19.2
14.7
16.1
26.8
22.3
28.2
13.3
16.8
22.9
17.6
16.1
21.5
9
26.8
24.4
22.2
23.3
21.7
23.8
23.2
13.6
19.6
","20.2
11.3
21.3
20
14
11.3
21.5
17.7
22.8
17.1
22.6
10.5
16.3
17.6
21.9
21.4
17.3
9.7
15.2
17.3
16.1
8.8
17.3
14.3
16.1
23.7
19.2
14.7
16.1
26.8
22.3
28.2
13.3
16.8
22.9
17.6
16.1
21.5
9
26.8
24.4
22.2
23.3
21.7
23.8
23.2
13.6
19.6
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_add_integer.pika","precedence","153
129
208
118
121
78
132
106
140
114
196
141
98
86
175
121
214
143
153
194
73
41
139
180
193
269
207
125
207
211
193
224
219
266
157
146
201
240
165
267
178
175
237
203
98
228
136
203
","153
129
208
118
121
78
132
106
140
114
196
141
98
86
175
121
214
143
153
194
73
41
139
180
193
269
207
125
207
211
193
224
219
266
157
146
201
240
165
267
178
175
237
203
98
228
136
203
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_divide_floating.pika","precedence","9.70625
4.32323
3.33505
10.5
5.49302
9.37027
5.9
9.35882
3.33288
8.17083
7.60588
9.01724
5.3875
2.98936
10.5176
1.86441
7.51034
3.95417
7.18125
7.24082
3.55882
2.34416
3.81364
3.77213
13.8022
12.7745
16.5176
22.9778
15.0663
17.0408
14.675
15.6
9.89091
10.4
10.6176
14.7
1.58418
4.78571
3.26471
0.873344
1.78951
2.06539
2.40916
3.7875
1.38095
3.33421
2.31643
1.50623
","9.70625
4.32323
3.33505
10.5
5.49302
9.37027
5.9
9.35882
3.33288
8.17083
7.60588
9.01724
5.3875
2.98936
10.5176
1.86441
7.51034
3.95417
7.18125
7.24082
3.55882
2.34416
3.81364
3.77213
13.8022
12.7745
16.5176
22.9778
15.0663
17.0408
14.675
15.6
9.89091
10.4
10.6176
14.7
1.58418
4.78571
3.26471
0.873344
1.78951
2.06539
2.40916
3.7875
1.38095
3.33421
2.31643
1.50623
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_divide_integer.pika","precedence","51
64
35
37
39
75
73
74
8
11
7
96
79
66
2
20
77
16
7
14
93
93
100
7
146
120
31
40
155
83
66
135
149
109
125
98
2
2
4
3
3
1
1
0
2
17
0
2
","51
64
35
37
39
75
73
74
8
11
7
96
79
66
2
20
77
16
7
14
93
93
100
7
146
120
31
40
155
83
66
135
149
109
125
98
2
2
4
3
3
1
1
0
2
17
0
2
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_equal_floating.pika","precedence","false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
","false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_equal_integer.pika","precedence","false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
true
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
","false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
true
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_greater_floating.pika","precedence","true
false
true
false
true
true
false
true
false
true
true
true
false
false
false
true
false
false
false
false
true
false
false
false
true
false
true
true
false
true
false
true
false
false
false
true
","true
false
true
false
true
true
false
true
false
true
true
true
false
false
false
true
false
false
false
false
true
false
false
false
true
false
true
true
false
true
false
true
false
false
false
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_greater_integer.pika","precedence","false
true
true
true
true
false
false
true
true
true
false
true
false
false
false
false
false
false
false
false
false
false
false
false
false
true
false
false
true
false
true
true
false
true
false
false
","false
true
true
true
true
false
false
true
true
true
false
true
false
false
false
false
false
false
false
false
false
false
false
false
false
true
false
false
true
false
true
true
false
true
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_greater_or_equal_floating.pika","precedence","false
true
true
true
true
true
true
true
false
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
true
true
true
true
false
false
true
false
false
false
false
","false
true
true
true
true
true
true
true
false
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
true
true
true
true
false
false
true
false
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_greater_or_equal_integer.pika","precedence","true
true
true
true
true
true
true
false
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
true
true
true
true
false
true
false
false
true
false
true
false
","true
true
true
true
true
true
true
false
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
true
true
true
true
false
true
false
false
true
false
true
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_lesser_floating.pika","precedence","false
false
false
false
false
false
true
true
false
false
false
false
true
true
true
true
false
true
true
true
true
true
true
true
false
true
false
true
true
true
true
true
true
false
false
false
","false
false
false
false
false
false
true
true
false
false
false
false
true
true
true
true
false
true
true
true
true
true
true
true
false
true
false
true
true
true
true
true
true
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_lesser_integer.pika","precedence","false
false
false
false
false
false
false
false
false
false
false
false
true
false
true
true
true
false
true
false
true
false
true
true
false
false
false
true
false
false
false
false
false
true
true
false
","false
false
false
false
false
false
false
false
false
false
false
false
true
false
true
true
true
false
true
false
true
false
true
true
false
false
false
true
false
false
false
false
false
true
true
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_lesser_or_equal_floating.pika","precedence","false
false
false
false
false
false
false
false
true
true
true
false
true
false
true
true
true
true
true
true
true
true
true
false
false
true
false
false
false
true
true
false
true
true
true
true
","false
false
false
false
false
false
false
false
true
true
true
false
true
false
true
true
true
true
true
true
true
true
true
false
false
true
false
false
false
true
true
false
true
true
true
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_lesser_or_equal_integer.pika","precedence","true
false
false
false
false
false
false
false
false
false
false
false
true
true
true
true
true
true
true
true
true
true
true
true
true
true
false
false
true
false
false
true
false
false
false
true
","true
false
false
false
false
false
false
false
false
false
false
false
true
true
true
true
true
true
true
true
true
true
true
true
true
true
false
false
true
false
false
true
false
false
false
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_multiply_floating.pika","precedence","9.9
9.7
29.8
14.02
52.84
16.86
45.42
43.24
13.02
34.7
42.47
37.5
63.72
21.3
13.57
45.32
29.76
52.13
39.91
65
17.64
76.23
43
28.86
76
29.25
59.76
18.18
37.4
25.92
67.62
30.25
47.4
27.56
30.7
54.75
51.28
38.08
48.47
34.83
82
90.4
79.51
96.83
55.27
76.07
69.13
44.04
","9.9
9.7
29.8
14.02
52.84
16.86
45.42
43.24
13.02
34.7
42.47
37.5
63.72
21.3
13.57
45.32
29.76
52.13
39.91
65
17.64
76.23
43
28.86
76
29.25
59.76
18.18
37.4
25.92
67.62
30.25
47.4
27.56
30.7
54.75
51.28
38.08
48.47
34.83
82
90.4
79.51
96.83
55.27
76.07
69.13
44.04
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_multiply_integer.pika","precedence","387
738
488
8311
322
1874
125
838
38
141
1598
3401
4018
3028
4453
2383
264
2247
3399
1288
2885
5701
4252
1817
7478
3734
281
572
8317
470
1300
1907
9363
1401
2670
6114
1642
1959
9668
5350
6707
10557
4955
5592
2689
2477
4722
3042
","387
738
488
8311
322
1874
125
838
38
141
1598
3401
4018
3028
4453
2383
264
2247
3399
1288
2885
5701
4252
1817
7478
3734
281
572
8317
470
1300
1907
9363
1401
2670
6114
1642
1959
9668
5350
6707
10557
4955
5592
2689
2477
4722
3042
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_not_equal_floating.pika","precedence","true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
","true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_not_equal_integer.pika","precedence","true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
","true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_subtract_floating.pika","precedence","-0.8
9.8
2.9
8
3
7.2
-3.7
7
6
3.9
-0.3
4.3
6
1.4
7.9
7.7
9.1
0.2
5.3
5.2
7.3
9.2
6.4
-0.1
9.8
12.6
-1.5
20.6
9.7
13.4
13.1
13.8
19.5
24.2
11
9.1
0.7
-0.8
-0.3
1.8
-7.9
-9.1
7
3.4
-5.4
-2.9
6.4
6.1
","-0.8
9.8
2.9
8
3
7.2
-3.7
7
6
3.9
-0.3
4.3
6
1.4
7.9
7.7
9.1
0.2
5.3
5.2
7.3
9.2
6.4
-0.1
9.8
12.6
-1.5
20.6
9.7
13.4
13.1
13.8
19.5
24.2
11
9.1
0.7
-0.8
-0.3
1.8
-7.9
-9.1
7
3.4
-5.4
-2.9
6.4
6.1
","","PASS","0.12096774193548387"
"ada62","good_precedence_add_subtract_integer.pika","precedence","52
6
126
107
75
113
61
-2
23
9
-16
-26
-8
58
-16
-54
46
53
7
100
112
48
94
21
25
226
167
126
67
172
70
189
188
73
73
171
167
-37
-24
70
147
-75
56
-17
-8
24
-19
37
","52
6
126
107
75
113
61
-2
23
9
-16
-26
-8
58
-16
-54
46
53
7
100
112
48
94
21
25
226
167
126
67
172
70
189
188
73
73
171
167
-37
-24
70
147
-75
56
-17
-8
24
-19
37
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_boolean_equal_character_boolean.pika","precedence","false
false
true
true
true
false
false
true
true
false
true
true
false
true
true
true
false
false
false
false
true
false
true
true
false
true
true
true
true
true
true
true
true
true
true
true
true
true
","false
false
true
true
true
false
false
true
true
false
true
true
false
true
true
true
false
false
false
false
true
false
true
true
false
true
true
true
true
true
true
true
true
true
true
true
true
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_boolean_equal_integer_boolean.pika","precedence","true
false
true
true
true
true
true
false
true
false
true
false
true
false
false
false
true
false
true
false
true
false
true
false
true
true
true
true
true
true
true
true
true
true
true
true
","true
false
true
true
true
true
true
false
true
false
true
false
true
false
false
false
true
false
true
false
true
false
true
false
true
true
true
true
true
true
true
true
true
true
true
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_boolean_not_equal_character_boolean.pika","precedence","false
false
true
false
false
true
false
true
true
false
false
true
true
true
true
true
false
true
true
true
true
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
false
","false
false
true
false
false
true
false
true
true
false
false
true
true
true
true
true
false
true
true
true
true
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_boolean_not_equal_integer_boolean.pika","precedence","true
false
true
false
true
false
false
false
true
true
true
true
true
false
false
false
true
true
false
true
false
false
true
false
false
false
false
false
false
false
false
false
false
false
false
false
","true
false
true
false
true
false
false
false
true
true
true
true
true
false
false
false
true
true
false
true
false
false
true
false
false
false
false
false
false
false
false
false
false
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_character_equal_integer_character.pika","precedence","false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
","false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_character_greater_integer_character.pika","precedence","false
false
false
true
false
false
true
true
false
true
true
false
true
true
true
true
true
true
true
true
false
true
true
true
false
true
false
true
true
true
true
true
true
true
true
false
","false
false
false
true
false
false
true
true
false
true
true
false
true
true
true
true
true
true
true
true
false
true
true
true
false
true
false
true
true
true
true
true
true
true
true
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_character_greater_or_equal_integer_character.pika","precedence","false
true
false
true
false
false
false
true
true
true
false
false
false
false
true
true
true
true
true
false
false
true
true
true
false
false
false
true
false
false
true
true
false
false
true
false
","false
true
false
true
false
false
false
true
true
true
false
false
false
false
true
true
true
true
true
false
false
true
true
true
false
false
false
true
false
false
true
true
false
false
true
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_character_lesser_integer_character.pika","precedence","true
true
true
true
true
true
false
true
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
true
false
true
true
false
true
false
false
false
false
false
false
","true
true
true
true
true
true
false
true
false
true
true
true
false
false
false
false
false
false
false
false
false
false
false
false
true
false
true
true
false
true
false
false
false
false
false
false
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_character_lesser_or_equal_integer_character.pika","precedence","true
true
true
true
true
true
true
true
true
true
false
true
true
false
false
false
false
false
false
true
true
false
true
false
true
true
false
false
true
true
true
true
false
true
false
true
","true
true
true
true
true
true
true
true
true
true
false
true
true
false
false
false
false
false
false
true
true
false
true
false
true
true
false
false
true
true
true
true
false
true
false
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_character_not_equal_integer_character.pika","precedence","true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
","true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
true
","","PASS","0.12096774193548387"
"ada62","good_precedence_cast_to_floating_add_integer_floating.pika","precedence","34
50.2
72.7
88
103.4
63.3
22
21
17.1
45.1
105.6
100.2
73
46.4
102.4
27.3
59.2
85.7
34.4
106
56.7
25.6
9.6
51.1
146
55
53
150
24
76
81
50
115
78
54
141
","34
50.2
72.7
88
103.4
63.3
22
21
17.1
45.1
105.6
100.2
73
46.4
102.4
27.3
59.2
85.7
34.4
106
56.7
25.6
9.6
51.1
146
55
53
150
24
76
81
50
115
78
54
141
","","PASS","0.12096774193548387"
